service	category_one	category_two	category_three	assigned	summary
남부순환로~개봉2동간 평탄화	수송및교통	도로	도로관리 	0	31000000000
남부순환로~부천시계간 도로개설	수송및교통	도로	도로관리 	0	200004000000
남산1호터널 특고변압기 교체	수송및교통	도로	도로관리 	0	754680000
남산1호터널외 2개소 노후송풍기교체 및 보수공사	수송및교통	도로	도로관리 	1200000000	3200000000
남산3호터널 방재시설 보수	수송및교통	도로	도로관리 	0	1655000000
남산3호터널 보수공사	수송및교통	도로	도로관리 	7310000000	7310000000
내곡터널 유지관리	수송및교통	도로	도로관리 	620000000	751000000
내부순환로 교면포장 개량	수송및교통	도로	도로관리 	4200000000	34000000000
내부순환로~성산대교 연결램프 설치	수송및교통	도로	도로관리 	0	10530000000
노들섬(한강예술섬) 접근성 개선	수송및교통	도로	도로관리 	0	59000000000
노량교 보수보강	수송및교통	도로	도로관리 	0	2950000000
노량진역앞 교통광장 조성	수송및교통	도로	도로관리 	0	40840000000
노원길 철도건널목 위탁	수송및교통	도로	도로관리 	0	5000000
노점 특화거리 조성 활성화	수송및교통	도로	도로관리 	0	620000000
노점·노상적치물 단속 및 정비	수송및교통	도로	도로관리 	1207400000	12191200000
다산로 확장	수송및교통	도로	도로관리 	0	20000000000
당현3교외 1개소 보수	수송및교통	도로	도로관리 	0	1261000000
대방천 복개구조물 보수보강	수송및교통	도로	도로관리 	0	2043594000
대학로 확장	수송및교통	도로	도로관리 	0	160000000000
덕송~상계간 도로개설	수송및교통	도로	도로관리 	0	23882000000
도로 및 도로시설물 손해보험 가입	수송및교통	도로	도로관리 	1552000000	7662000000
도로 손상부분 긴급 복구공사	수송및교통	도로	도로관리 	0	66000000000
도로건설 사업 시설부대비(일반회계)	수송및교통	도로	도로관리 	11388000	23000000
도로건설사업 시설부대비(도시개발특별회계)	수송및교통	도로	도로관리 	302000000	450000000
도로계획 전문가 포럼운영 및 관리업무 지원	수송및교통	도로	도로관리 	18000000	18000000
도로관리 시설부대비	수송및교통	도로	도로관리 	240000000	1330000000
도로관리시스템  DB갱신 사업	수송및교통	도로	도로관리 	126000000	1780013000
도로굴착복구공사	수송및교통	도로	도로관리 	25577509000	0
도로굴착복구시스템 유지운영	수송및교통	도로	도로관리 	539000000	0
도로기전시설물 관리	수송및교통	도로	도로관리 	1800000000	10488886000
도로기전시설물일상유지보수	수송및교통	도로	도로관리 	913110000	8581110000
도로부지 실태조사	수송및교통	도로	도로관리 	120000000	1360000000
도로사업소 사무환경개선	수송및교통	도로	도로관리 	1403230000	9337951000
도로사업소 청사 신축	수송및교통	도로	도로관리 	500000000	3000000000
도로사업소 청사 신축(서부)	수송및교통	도로	도로관리 	3040000000	9199000000
도로사용료 징수 포상	수송및교통	도로	도로관리 	80000000	469000000
도로사용료 징수교부금	수송및교통	도로	도로관리 	31557600000	535664600000
도로시설 안전자문단 운영	수송및교통	도로	도로관리 	200000000	106799000
도로시설(교량관리) 일상유지보수	수송및교통	도로	도로관리 	11925000000	58363000000
도로시설물 내진성능 개선	수송및교통	도로	도로관리 	6600000000	62781000000
도로시설물 안전관리 기본계획 용역	수송및교통	도로	도로관리 	180000000	270000000
도로시설물 위탁관리	수송및교통	도로	도로관리 	0	3628420000
도로시설물 일상유지보수공사	수송및교통	도로	도로관리 	3013000000	9854628000
도로시설물(교량) 내진성능 개선	수송및교통	도로	도로관리 	836574000	37739000000
도로시설물(옹벽, 절개지, 휀스 등 자치구 위탁관리) 보수·보강	수송및교통	도로	도로관리 	2000000000	27100000000
도로시설물(자치구 위탁관리) 긴급보수	수송및교통	도로	도로관리 	1400000000	3300000000
도로안전시설설치 및 유지관리	수송및교통	도로	도로관리 	2000000000	13149000000
도로유지 일상관리	수송및교통	도로	도로관리 	61000000	371000000
도로재산DB 구축	수송및교통	도로	도로관리 	0	1726000000
도로정보화 유지관리	수송및교통	도로	도로관리 	106000000	899000000
도로조명 개선	수송및교통	도로	도로관리 	9153000000	74011000000
도로편입 미불보상	수송및교통	도로	도로관리 	6000000000	32200000000
도림교 확장	수송및교통	도로	도로관리 	0	418000000
도림교 확장(교통개선분담금 계정)	수송및교통	도로	도로관리 	3708000000	3707925000
도림로 확장	수송및교통	도로	도로관리 	100000000	38580000000
도림천4 복개 포장정비공사	수송및교통	도로	도로관리 	0	700000000
도림천고가도로 보수보강	수송및교통	도로	도로관리 	0	1102000000
도림천교 확장(교통개선분담금 계정)	수송및교통	도로	도로관리 	0	3708000000
도봉4번지~의정부시계 도로개설	수송및교통	도로	도로관리 	0	8114000000
도봉교 보도정비공사	수송및교통	도로	도로관리 	0	500000000
도시고속도로 연결램프 추가설치	수송및교통	도로	도로관리 	1050000000	43207000000
도시기반시설본부 청사 유지관리	수송및교통	도로	도로관리 	2187604000	7366554000
동부간선도로 지하화(남북3축)	수송및교통	도로	도로관리 	0	1330000000000
동부간선도로 확장(월계1교~녹천교)	수송및교통	도로	도로관리 	1000000000	79063000000
동부간선도로 확장(월계1교~녹천교)(교통개선분담금 계정)	수송및교통	도로	도로관리 	0	10000000000
동부간선도로(녹천교∼의정부시계)  확장	수송및교통	도로	도로관리 	8000000000	191437000000
동부간선도로(녹천교∼의정부시계) 확장(교통개선분담금 계정)	수송및교통	도로	도로관리 	0	35000000000
동부간선도로2공구(도봉)지하화 타당성 용역비	수송및교통	도로	도로관리 	300000000	0
동일로지하차도 보수	수송및교통	도로	도로관리 	0	2922730000
동작대교 보수	수송및교통	도로	도로관리 	2490000000	37179000000
동진교 보수	수송및교통	도로	도로관리 	0	0
동호대교 기초구조물(우물통) 보수공사	수송및교통	도로	도로관리 	1870000000	2100000000
동호대교 보수	수송및교통	도로	도로관리 	0	3827000000
두모교 보수보강	수송및교통	도로	도로관리 	900000000	2899000000
두무개길 교차로 구조개선	수송및교통	도로	도로관리 	2014732000	28100000000
디지털3단지~두산길간 지하차도 건설	수송및교통	도로	도로관리 	200000000	62600000000
뚝도1교 보수공사	수송및교통	도로	도로관리 	436000000	1136000000
마들길단절구간 연결	수송및교통	도로	도로관리 	0	331421000000
마장지하차도 도로구조개선	수송및교통	도로	도로관리 	1000000000	14372000000
마포, 은평구 연결 지하통로 설치(주민참여)	수송및교통	도로	도로관리 	0	400000000
망우로(망우리~교문동)터널화사업 타당성 조사	수송및교통	도로	도로관리 	0	31420000000
매봉터널 포장정비공사	수송및교통	도로	도로관리 	120000000	456000000
면목교 보수	수송및교통	도로	도로관리 	1800000000	3700000000
면목동길 확장	수송및교통	도로	도로관리 	0	83059000000
모래내 고가도로 보수보강	수송및교통	도로	도로관리 	0	2048000000
목동교 보수	수송및교통	도로	도로관리 	0	1891000000
목동교동측IC 보수	수송및교통	도로	도로관리 	300000000	0
민간투자사업 타당성 조사	수송및교통	도로	도로관리 	0	50000000
민자도로사업 평가 및 자문·협상	수송및교통	도로	도로관리 	0	0
반포대교북단교 보수공사	수송및교통	도로	도로관리 	300000000	1400000000
반포지하차도 보수	수송및교통	도로	도로관리 	0	1489500000
반포천1복개구조물 보수	수송및교통	도로	도로관리 	0	177747000
방음시설 설치 및 보수.보강	수송및교통	도로	도로관리 	2100000000	12248000000
방이고가차도 보수공사	수송및교통	도로	도로관리 	0	500000000
방화대교남단 접속도로 건설(교통개선분담금 계정)	수송및교통	도로	도로관리 	0	46600000000
보국문길입구 교통광장 조성	수송및교통	도로	도로관리 	0	5609000000
보도상영업시설물 옥상 녹화	수송및교통	도로	도로관리 	0	110000000
보라매고가도로 보수보강	수송및교통	도로	도로관리 	1670000000	4979000000
보행환경 확보를 위한 보도정비	수송및교통	도로	도로관리 	0	9000000000
봉은교 보수	수송및교통	도로	도로관리 	0	1261000000
봉천천 복개구조물 보수보강	수송및교통	도로	도로관리 	0	1050000000
봉화산길(중화역 주변) 확장	수송및교통	도로	도로관리 	0	49000000000
북부고가교외 2개소 보수공사	수송및교통	도로	도로관리 	0	580000000
북악터널 관리사무소외 2개소 옥상방수	수송및교통	도로	도로관리 	0	101000000
북악터널 기전설비 정비	수송및교통	도로	도로관리 	0	140000000
북악터널 보수공사	수송및교통	도로	도로관리 	600000000	4186000000
북악터널 외 1개소 노후 차단막 보수	수송및교통	도로	도로관리 	0	0
불광천 복개구조물 보수	수송및교통	도로	도로관리 	0	2900000000
불광천복개구조물 외2개 시설물 보수보강	수송및교통	도로	도로관리 	0	1171078000
사가정길(장안삼거리~전농동사거리)확장	수송및교통	도로	도로관리 	0	7830000000
사가정길~암사동간도로개설(암사대교건설)	수송및교통	도로	도로관리 	26152000000	364505000000
사당고가도로 보수보강	수송및교통	도로	도로관리 	0	417000000
사당로(남성초교~구 범진여객) 확장	수송및교통	도로	도로관리 	880000000	16527000000
사면붕괴, 도로침수 방지를 위한 도로사면 등 도로부속물 보수.보강	수송및교통	도로	도로관리 	2720000000	20000000000
삼청동길 확장	수송및교통	도로	도로관리 	0	12000000000
상계지하차도 등 4개소 보수	수송및교통	도로	도로관리 	0	1655000000
상용직 노사관리	수송및교통	도로	도로관리 	10000000	50000000
서강대교 포장 보수	수송및교통	도로	도로관리 	0	3675000000
서부간선도로 건설(민자)	수송및교통	도로	도로관리 	0	576000000000
서부트럭터미널앞 지하차도 건설	수송및교통	도로	도로관리 	2850000000	27994000000
서부트럭터미널앞 지하차도 건설(교통개선분담금 계정)	수송및교통	도로	도로관리 	21430000000	54000000000
서빙고 고가교 및 강변북로 연결로 개선	수송및교통	도로	도로관리 	5400000000	27300000000
서울 제물포터널 건설(민자)	수송및교통	도로	도로관리 	0	481300000000
서울시 도로정비기본계획(2차)	수송및교통	도로	도로관리 	329000000	510000000
서울역고가도로 보수보강	수송및교통	도로	도로관리 	700000000	1855000000
서울특별시 VE 경진대회 개최	수송및교통	도로	도로관리 	0	80000000
서울특별시 지역건설산업 활성화 방안 연구	수송및교통	도로	도로관리 	0	90000000
서울특별시 토목상 시상	수송및교통	도로	도로관리 	12300000	80060000
서울풍물시장 물류창고 및 교육장 축조	수송및교통	도로	도로관리 	439472000	450000000
서울풍물시장 활성화	수송및교통	도로	도로관리 	1643393000	8389572000
서초역~방배로간 도로개설	수송및교통	도로	도로관리 	500000000	160000000000
서호교 보수	수송및교통	도로	도로관리 	0	2317000000
석촌지하차도 복개사업타당성조사 및 기본계획용역	수송및교통	도로	도로관리 	0	29000000
선사로~고덕지구간 도로확장	수송및교통	도로	도로관리 	0	48784000000
선사로~고덕지구간 도로확장(교통개선분담금)	수송및교통	도로	도로관리 	36265000000	70000000000
선유고가 보수공사	수송및교통	도로	도로관리 	0	1525000000
성동교 확장 및 연결도로 건설(교통개선분담금 계정)	수송및교통	도로	도로관리 	1500000000	0
성북동길 확장	수송및교통	도로	도로관리 	0	35627000000
성북역~월계로간 도로개설	수송및교통	도로	도로관리 	0	53900000000
성산대교 보수	수송및교통	도로	도로관리 	0	6763000000
성암로 병목구간 개선	수송및교통	도로	도로관리 	250000000	17800000000
수출의다리고가 낙하물방지망 설치공사	수송및교통	도로	도로관리 	0	300000000
스마트 제설현장관리시스템 확대개발	수송및교통	도로	도로관리 	113800000	213800000
시설공사 품질향상 유지관리 수준향상	수송및교통	도로	도로관리 	152600000	695400000
시설물 안전점검 및 진단	수송및교통	도로	도로관리 	3638922000	26025290000
시설물 품질향상 및 유지관리	수송및교통	도로	도로관리 	100365000	522946000
시설물 하자검사 진단	수송및교통	도로	도로관리 	16450000	292450000
시설물(교량) 안전점검 및 진단	수송및교통	도로	도로관리 	5571000000	36495358000
시설물(교량) 하자검사 진단	수송및교통	도로	도로관리 	87000000	416900000
시설물관리 시설부대비	수송및교통	도로	도로관리 	20000000	133198000
시험장비 및 행정장비구입	수송및교통	도로	도로관리 	137213000	968855000
시흥IC 보수	수송및교통	도로	도로관리 	0	271420000
시흥천 복개구조물 보수 보강	수송및교통	도로	도로관리 	0	2950000000
신내2교 보수	수송및교통	도로	도로관리 	0	1092300000
신답지하차도 보수	수송및교통	도로	도로관리 	0	519670000
신림~봉천터널 건설	수송및교통	도로	도로관리 	30000000000	550700000000
신사사거리~고양시계간 도로개설	수송및교통	도로	도로관리 	0	40529000000
신상도 지하차도 확장	수송및교통	도로	도로관리 	0	23609000000
신월지하차도 평면화사업	수송및교통	도로	도로관리 	0	0
안감내길 확장	수송및교통	도로	도로관리 	0	33765000000
안암2교 보수공사	수송및교통	도로	도로관리 	0	300000000
안암교 보수	수송및교통	도로	도로관리 	0	0
안양교 보수공사	수송및교통	도로	도로관리 	0	1700000000
안양교 확장	수송및교통	도로	도로관리 	800000000	73828000000
양재대로 지하화	수송및교통	도로	도로관리 	0	202937000000
양평교 보수공사	수송및교통	도로	도로관리 	0	410000000
양화교 보수	수송및교통	도로	도로관리 	0	567000000
양화대교 구조 개선	수송및교통	도로	도로관리 	7900000000	0
양화대교 구조개선 공사	수송및교통	도로	도로관리 	0	0
양화대교 보수공사	수송및교통	도로	도로관리 	723000000	1760000000
여유자금예치(도로굴착복구기금)	수송및교통	도로	도로관리 	13035000000	0
여의2교 보수공사	수송및교통	도로	도로관리 	305000000	1217000000
여의교 보수	수송및교통	도로	도로관리 	0	2850000000
여의교 확장 및 여의교남단 교차로 설치(교통개선분담금 계정)	수송및교통	도로	도로관리 	200000000	4500000000
여의교지하차도외 1개소 보수	수송및교통	도로	도로관리 	0	1125400000
여의도샛강 문화다리 설치	수송및교통	도로	도로관리 	0	16822000000
여의하류IC 보수	수송및교통	도로	도로관리 	0	827500000
염곡지하차도 보수	수송및교통	도로	도로관리 	0	1026100000
염창교보수	수송및교통	도로	도로관리 	0	2895000000
영동3교 보수	수송및교통	도로	도로관리 	0	3783000000
영동6교 보수.보강공사	수송및교통	도로	도로관리 	0	1152000000
영동대교 보수	수송및교통	도로	도로관리 	0	2771000000
오금지하차도 보수	수송및교통	도로	도로관리 	0	1655000000
오현길 구조개선 및 녹지축 연결	수송및교통	도로	도로관리 	0	10000000000
올림픽대교 외 1개교량 지진가속도계 설치공사	수송및교통	도로	도로관리 	680000000	680000000
올림픽대로 중앙분리대 방호울타리 설치공사	수송및교통	도로	도로관리 	3400000000	3600000000
올림픽대로 하부 미연결구간 도로개설	수송및교통	도로	도로관리 	0	70052000000
올림픽대로(반포~청담) 구조개선	수송및교통	도로	도로관리 	0	20078000000
올림픽대로~여의도간 진입램프 설치(교통개선분담금 계정)	수송및교통	도로	도로관리 	200000000	5000000000
용두4교 보수	수송및교통	도로	도로관리 	0	0
용마고가 보행통행로 확보	수송및교통	도로	도로관리 	0	0
용마터널 개설(민자)	수송및교통	도로	도로관리 	0	178600000000
용비교~행당여중간 도로개설	수송및교통	도로	도로관리 	3900000000	98298000000
용산국제업무지구 주변 진출입로 개설(교통개선분담금 계정)	수송및교통	도로	도로관리 	0	376000000000
용산역 전면도로신설(교통개선분담금 계정)	수송및교통	도로	도로관리 	0	192000000000
우면산터널 재정 부담	수송및교통	도로	도로관리 	0	8723109000
운행제한차량 단속	수송및교통	도로	도로관리 	1990816000	15257117000
워커힐고가도로 보수보강	수송및교통	도로	도로관리 	300000000	1642777000
원효대교 보수공사	수송및교통	도로	도로관리 	1000000000	5335000000
월계2교외 1개소 확장공사	수송및교통	도로	도로관리 	100000000	2500000000
월계로~창동길간 도로개설	수송및교통	도로	도로관리 	0	35000000000
월드컵 대교 건설	수송및교통	도로	도로관리 	15000000000	355049000000
위례성길 ~성내천 복개도로간 도로개설(교통개선분담금 계정)	수송및교통	도로	도로관리 	0	31000000000
위례성길~성내천 복개도로간 도로개설(도시개발특별회계)	수송및교통	도로	도로관리 	1960000000	0
위례성길~성내천복개도로간 도로개설	수송및교통	도로	도로관리 	0	51161000000
율곡로(창경궁앞) 구조개선	수송및교통	도로	도로관리 	0	85370000000
율곡로~대광고교간 도로개설	수송및교통	도로	도로관리 	0	254500000000
은평새길 건설(교통개선분담금 계정)	수송및교통	도로	도로관리 	0	215600000000
응봉교 재설치	수송및교통	도로	도로관리 	15000000000	78536000000
이문로~망우로간 도로확장	수송및교통	도로	도로관리 	0	79082000000
이수고가도로 보수보강	수송및교통	도로	도로관리 	0	1490000000
이촌역~중앙박물관간 지하보도 신설	수송및교통	도로	도로관리 	4520000000	15000000000
이화교 재설치	수송및교통	도로	도로관리 	0	30314000000
일원터널 보수	수송및교통	도로	도로관리 	0	711650000
자동차전용도로 노후포장 정비	수송및교통	도로	도로관리 	0	39000000000
자동차전용도로 도로관리 위탁	수송및교통	도로	도로관리 	19961700000	142476000000
자동차전용도로 시설물 포장개량 기본조사 및 실시설계 용역	수송및교통	도로	도로관리 	609000000	809000000
자동차전용도로 시설물구간 방음시설 설치	수송및교통	도로	도로관리 	200000000	0
자동차전용도로 청소 및 녹지관리 위탁	수송및교통	도로	도로관리 	11700043000	90373000000
자하문터널 보수	수송및교통	도로	도로관리 	0	2837000000
잠실철교(도로교) 보수공사	수송및교통	도로	도로관리 	0	3277000000
잠원고가교 포장정비공사	수송및교통	도로	도로관리 	240000000	650000000
정릉천2복개 보수공사	수송및교통	도로	도로관리 	400000000	1410000000
정릉천고가교 보수보강	수송및교통	도로	도로관리 	0	1191600000
정보통신장비 교체 및 선로 공사	수송및교통	도로	도로관리 	0	0
정보화시스템 보수·보강 및 유지관리	수송및교통	도로	도로관리 	0	133740000
제1 제기교 보수	수송및교통	도로	도로관리 	0	0
제2 제기교 보수	수송및교통	도로	도로관리 	0	0
제설대책추진	수송및교통	도로	도로관리 	6389000000	49138000000
종암교 보수	수송및교통	도로	도로관리 	0	0
주민참여형 친환경도로 정비방안 수립	수송및교통	도로	도로관리 	0	0
중·제한차량 운행허가시스템 구축(2단계)	수송및교통	도로	도로관리 	0	158518000
중차량노선 시설물 성능개선	수송및교통	도로	도로관리 	700000000	19316000000
증산지하차도 보수	수송및교통	도로	도로관리 	0	2545390000
지하도상가 개보수	수송및교통	도로	도로관리 	4300000000	15564480000
지하도상가 위탁관리	수송및교통	도로	도로관리 	29411943000	149655000
차량방호울타리, 중앙분리대 설치 및 유지관리	수송및교통	도로	도로관리 	2400000000	31280000000
천호대교 보수	수송및교통	도로	도로관리 	0	4877000000
천호동 55-217간 도로개설	수송및교통	도로	도로관리 	2120000000	56382000000
천호지하차도 보수	수송및교통	도로	도로관리 	0	714960000
철거교량을 활용한 도시시설물의 안정성 평가기법 개발	수송및교통	도로	도로관리 	0	218000000
철산교외 4개소 교면포장 정비	수송및교통	도로	도로관리 	0	0
충정교 보수공사	수송및교통	도로	도로관리 	300000000	687000000
탄천1교 보수	수송및교통	도로	도로관리 	0	3024000000
탄천교 보수	수송및교통	도로	도로관리 	0	1891000000
탄천교 외 36개교량 받침장치 정비공사	수송및교통	도로	도로관리 	87000000	87000000
탄천변 동측도로 확장	수송및교통	도로	도로관리 	0	155513000000
태릉~구리IC간 도로확장	수송및교통	도로	도로관리 	0	117184000000
터널 및 지하차도 라디오 재방송 설비 유지관리	수송및교통	도로	도로관리 	47761000	344000000
터널 및 지하차도 재방송설비 유지관리	수송및교통	도로	도로관리 	165239000	1426239000
평창터널 건설(민자)	수송및교통	도로	도로관리 	0	153800000000
포장관리시스템(PMS) 운영	수송및교통	도로	도로관리 	0	545000000
포장도로 유지보수	수송및교통	도로	도로관리 	32500000000	325138000000
포장도로관리시스템 확대개발	수송및교통	도로	도로관리 	0	531360000
폭염, 폭설대비 친환경도로 설계기준 및 관리방안 수립 	수송및교통	도로	도로관리 	0	0
품질시험소 청사 유지관리	수송및교통	도로	도로관리 	168432000	857495000
한강교량 긴급복구 비축자재 정비	수송및교통	도로	도로관리 	500000000	892000000
한강교량 및 1종시설물 경관조명 유지관리	수송및교통	도로	도로관리 	380000000	2652000000
한강교량 방호	수송및교통	도로	도로관리 	15000000	82727000
한강교량 보도 제설대책추진	수송및교통	도로	도로관리 	0	1285000000
한강교량 비축자재 사업	수송및교통	도로	도로관리 	0	11800000000
한강교량 수중구조물 상시 점검	수송및교통	도로	도로관리 	559000000	3592000000
한강교량 일상유지보수	수송및교통	도로	도로관리 	7100000000	33450000000
한강교량온라인감시 시스템 유지관리	수송및교통	도로	도로관리 	131266000	653300000
한강대교 보수	수송및교통	도로	도로관리 	1500000000	11363000000
한강로~청파로간 연결도로 확장(교통개선분담금 계정)	수송및교통	도로	도로관리 	0	36000000000
한강로~청파로간 연결도로 확장(교통개선분담금계정)	수송및교통	도로	도로관리 	550000000	36000000000
한강상 교량 연결램프 구조개선	수송및교통	도로	도로관리 	250000000	57100000000
한남1고가도로 보수보강	수송및교통	도로	도로관리 	347000000	3668000000
한남2고가차도 보수	수송및교통	도로	도로관리 	0	1471000000
행주1교 보수	수송및교통	도로	도로관리 	0	378000000
행주IC 보수	수송및교통	도로	도로관리 	0	662000000
행주대교보수	수송및교통	도로	도로관리 	700000000	2745000000
헌릉로(세곡임대주택단지~헌릉IC) 확장	수송및교통	도로	도로관리 	2760000000	18197000000
홍제2교 보수공사	수송및교통	도로	도로관리 	500000000	1025000000
홍제천1-5복개구조물 보수	수송및교통	도로	도로관리 	0	406799000
홍제천고가교 보수	수송및교통	도로	도로관리 	0	1108850000
화개천복개 외 1개소 보수공사	수송및교통	도로	도로관리 	0	1500000000
화랑고가 보수	수송및교통	도로	도로관리 	0	4360000000
2010~2012 한국 방문의 해 서울과 함께 프로젝트	문화체육관광	관광	관광정책 	1965500000	10343000000
2011 UNWTO 총회개최 지원	문화체육관광	관광	관광정책 	0	1000000000
2012 세계 등축제	문화체육관광	관광	관광정책 	0	0
2013 서울등축제	문화체육관광	관광	관광정책 	0	1610500000
DMC 외국인학교 건축	문화체육관광	관광	관광정책 	16396000000	27989000000
KOREA MICE EXPO 참가	문화체육관광	관광	관광정책 	0	645000000
MICE Job Fair 개최	문화체육관광	관광	관광정책 	0	0
MICE 유치 및 개최지원	문화체육관광	관광	관광정책 	0	4710000000
MICE 해외현지프로모션	문화체육관광	관광	관광정책 	0	1365000000
MICE 해외홍보	문화체육관광	관광	관광정책 	0	790000000
MICE산업 육성을 통한 지역경제 활성화	문화체육관광	관광	관광정책 	5225000000	29325000000
非OECD 국가학교 및 다문화학교·시설 지원육성	문화체육관광	관광	관광정책 	150224000	487200000
개포 외국인학교 유지관리	문화체육관광	관광	관광정책 	40180000	103420000
관광객 환대의식 개선	문화체육관광	관광	관광정책 	128000000	1321612000
관광벤처산업육성	문화체육관광	관광	관광정책 	0	0
관광안내소 운영	문화체육관광	관광	관광정책 	5140929000	27386311000
관광안내체계 개선	문화체육관광	관광	관광정책 	89800000	89800000
관광특구 활성화	문화체육관광	관광	관광정책 	350000000	1180000000
관광호텔 재산세 감면분 보전	문화체육관광	관광	관광정책 	225001000	225001000
관광호텔 컨설팅닥터 운영	문화체육관광	관광	관광정책 	0	0
광희문 주변 관광활성화	문화체육관광	관광	관광정책 	0	1000000000
국내관광 활성화 및 지역관광 개선지원	문화체육관광	관광	관광정책 	132500000	597000000
국내관광 활성화 캠페인 전개	문화체육관광	관광	관광정책 	0	400000000
국내외 관광교역전 참가	문화체육관광	관광	관광정책 	364000000	2371000000
대장금 한방의료 관광체험 운영	문화체육관광	관광	관광정책 	100000000	100000000
도심 관광편의시설 개선사업	문화체육관광	관광	관광정책 	0	1600000000
민간기업 연계 지역방문 이벤트 개최	문화체육관광	관광	관광정책 	0	550000000
민간단체 외국인 지원 공모사업	문화체육관광	관광	관광정책 	0	0
민간제휴 홍보 마케팅	문화체육관광	관광	관광정책 	90000000	940000000
백제고분∼석촌호수간 관광명소화 방안연구	문화체육관광	관광	관광정책 	0	120000000
북촌 관광복합공간 조성	문화체육관광	관광	관광정책 	0	800000000
서울 글로벌패밀리 홈스테이 운영	문화체육관광	관광	관광정책 	0	785300000
서울 대안관광 컨텐츠 및 탐방 프로그램 개발·운영	문화체육관광	관광	관광정책 	0	400000000
서울 시티투어버스 운영	문화체육관광	관광	관광정책 	0	526000000
서울 썸머세일	문화체육관광	관광	관광정책 	490000000	4090000000
서울 의료관광 상품개발 및 마케팅	문화체육관광	관광	관광정책 	0	700000000
서울MICE얼라이언스운영 및 네트워크	문화체육관광	관광	관광정책 	0	625000000
서울관광 디지털 통합 마케팅	문화체육관광	관광	관광정책 	1000000000	6900000000
서울관광 모바일 서비스 운영	문화체육관광	관광	관광정책 	697000000	7043681000
서울관광 사진전 개최	문화체육관광	관광	관광정책 	0	1200000000
서울관광 해외전문가 양성	문화체육관광	관광	관광정책 	0	800000000
서울관광 홈페이지 운영	문화체육관광	관광	관광정책 	650000000	3666000000
서울관광 홍보 및 프로모션	문화체육관광	관광	관광정책 	800000000	5200000000
서울관광 홍보물 제작 및 배포	문화체육관광	관광	관광정책 	550000000	2930000000
서울관광설명회 개최	문화체육관광	관광	관광정책 	170000000	1216000000
서울관광진흥위원회 운영	문화체육관광	관광	관광정책 	0	184000000
서울만의 유일한 테마상품 개발·운영	문화체육관광	관광	관광정책 	0	1450000000
서울방문 기념 프로모션 운영	문화체육관광	관광	관광정책 	0	300500000
서울약령시 한방문화축제	문화체육관광	관광	관광정책 	150000000	500000000
서울우수관광기념품 육성	문화체육관광	관광	관광정책 	212000000	1581400000
서울컨벤션서포터즈 운영	문화체육관광	관광	관광정책 	0	120000000
서울한양도성 진입로 종합안내센터설치	문화체육관광	관광	관광정책 	900000000	9000000000
소외계층을 위한 '행복만들기 국내여행' 운영	문화체육관광	관광	관광정책 	1429000000	11286143000
수도권 관광진흥 공동협력	문화체육관광	관광	관광정책 	110000000	726653000
수학여행단체 국내여행 활성화 지원	문화체육관광	관광	관광정책 	0	700000000
시민이 직접 발굴하는 관광코스 및 탐방프로그램 개발 운영	문화체육관광	관광	관광정책 	200000000	0
압구정동 관광정보센터 건립	문화체육관광	관광	관광정책 	1000000000	1000000000
영등포글로벌센터 건립	문화체육관광	관광	관광정책 	0	2700000000
외국인 소외계층 생활 정착 지원	문화체육관광	관광	관광정책 	128384000	0
외국인 소외계층을 위한 문화체험 지원	문화체육관광	관광	관광정책 	0	0
외국인 어린이 한국어 특별반 운영	문화체육관광	관광	관광정책 	0	150000000
외국인 유학생 유치 활성화	문화체육관광	관광	관광정책 	0	1293000000
외국인 자기계발 교육 프로그램 운영	문화체육관광	관광	관광정책 	0	0
외국인 지원시설 설치·운영	문화체육관광	관광	관광정책 	9746359000	46761760000
외국인관광 도시민박업 활성화 지원	문화체육관광	관광	관광정책 	0	0
외국인근로자센터 운영	문화체육관광	관광	관광정책 	0	6157400000
외국인주민 집중거주지 생활환경 개선	문화체육관광	관광	관광정책 	300000000	300000000
외래관광객 실태조사	문화체육관광	관광	관광정책 	0	50000000
웰컴플랜	문화체육관광	관광	관광정책 	0	8716205000
의료관련 관광상품 개발	문화체육관광	관광	관광정책 	0	0
의료기관 외국인 환자 유치활동 지원	문화체육관광	관광	관광정책 	0	0
이야기가 있는 문화생태탐방로 프로젝트	문화체육관광	관광	관광정책 	0	0
전통기술·문화자원을 활용한 관광상품 개발·운영	문화체육관광	관광	관광정책 	1850000000	7214000000
전통문화 보존육성을 위한 견지동 일원 역사문화 조성방안 연구용역	문화체육관광	관광	관광정책 	0	100000000
전통한옥 체험숙박시설 운영지원(체험프로그램)	문화체육관광	관광	관광정책 	57500000	60000000
전통한옥체험 숙박시설 운영지원(시설개보수)	문화체육관광	관광	관광정책 	25000000	43000000
중저가 관광숙박시설 확충 및 다양화	문화체육관광	관광	관광정책 	215000000	1705000000
컨벤션 인프라 확충	문화체육관광	관광	관광정책 	0	153900000
타시도 연계 특별관광상품 개발·운영	문화체육관광	관광	관광정책 	0	0
태권도 관광상품 개발운영	문화체육관광	관광	관광정책 	611000000	2645000000
템플스테이 지원	문화체육관광	관광	관광정책 	1000000000	1000000000
특화관광객 유치지원 사업	문화체육관광	관광	관광정책 	200000000	1337000000
한국방문의 해 해치조형물 관리운영	문화체육관광	관광	관광정책 	0	0
